Year Deployed,Parks,Species,D_Sex,Deployment code,Name of individual,Brand,SAT ID,Date Deployed,Time Deployed,VHF,VHF Fine Tune,SN,GPS X,GPS Y,Vial#,Body Length,Horn Length,Neck Circ,Group Size,State,Immobility?,Reason,Reasons,Date Last Fix,Last Fix X,Last Fix Y,Date Deactivated,To deactive with AWT,In inactive collar group ER?,To Check?,Comments
2025,"Badingilo & Boma, South Sudan",White-eared Kob,Male,,White-eared Kob 8119,AWT,8119,20-Mar-2025,9:38,,,,7.72094,33.36556,S093370,,,,,Deactivated,,,,,,,28-Nov-2025,,Yes,,Recovered WEK collar
2025,"Badingilo & Boma, South Sudan",White-eared Kob,Male,8120_2,White-eared Kob 8120,AWT,8120,28-Mar-2025,7:54,,,,6.96887,31.59188,S093354,,,,,Deactivated,,Poached - in Manyabol,,2-Mar-2026,6.465038,32.576743,2-Mar-2026,,Yes,,"Recovered Reedbuck collar, poached"
2025,"Badingilo & Boma, South Sudan",White-eared Kob,,,White-eared Kob 1477,Ceres,2207B1477,18-Mar-2025,6:15,,,,8.15479,33.07104,S093393,,,,,Deactivated,,No new fix in 3 weeks,,,7.516826,32.286479,,,Yes,,
2025,"Badingilo & Boma, South Sudan",White-eared Kob,,,White-eared Kob 1875,Ceres,2207B1875,18-Mar-2025,6:29,,,,8.1703,33.17813,S093373,,,,,Deactivated,,,,7-Jul-2026,6.017483,32.877982,7-Jul-2026,,Yes,,"Spieces keeps on moving, check regularly.  It might be dead and the coordinate change could be due to collar tracker brand accuracy."
2025,"Badingilo & Boma, South Sudan",White-eared Kob,,,White-eared Kob 1928,Ceres,2207B1928,18-Mar-2025,6:51,,,,8.20153,33.13728,S093431,,,,,Deactivated,,,,,,,,,Yes,,
2025,"Badingilo & Boma, South Sudan",White-eared Kob,,1371_2,White-eared Kob 1371,Ceres,2207B1371,18-Mar-2025,7:59,,,,8.25201,33.04383,S093527,,,,,Deactivated,,Natural morality,,16-Mar-2026,5.99009,32.966838,16-Mar-2026,,Yes,,
2025,"Badingilo & Boma, South Sudan",White-eared Kob,,,White-eared Kob 1902,Ceres,2207B1902,20-Mar-2025,6:18,,,,7.5403,33.13575,N/A,,,,,Deactivated,,"stopped giving fixes, 30 days in the same spot",,,5.675308,33.511219,,,Yes,Yes,
2025,"Badingilo & Boma, South Sudan",White-eared Kob,,,White-eared Kob 1484,Ceres,2207B1484,20-Mar-2025,9:50,,,,7.72588,33.34972,S093473,,,,,Deactivated,,,,,,,,,Yes,,
2025,"Badingilo & Boma, South Sudan",White-eared Kob,,,White-eared Kob 1366,Ceres,2207B1366,20-Mar-2025,10:06,,,,7.707596,33.31986,S093410,,,,,Deactivated,,,,30-May-2025,,,,,Yes,,
2025,"Badingilo & Boma, South Sudan",White-eared Kob,,,White-eared Kob 1576,Ceres,2207B1576,20-Mar-2025,10:19,,,,7.777644,33.204803,S093536,,,,,Deactivated,,,,31-Mar-2025,,,,,Yes,,
2025,"Badingilo & Boma, South Sudan",White-eared Kob,,,White-eared Kob 1866(not in ER),Ceres,2207B1866,21-Mar-2025,6:30,,,,8.19642,33.12512,S093396,,,,,Active,,,,,,,,,No - active,,
2025,"Badingilo & Boma, South Sudan",White-eared Kob,,,White-eared Kob 1907,Ceres,2207B1907,21-Mar-2025,9:07,,,,7.67079,32.87748,S093398,,,,,Deactivated,,,,,,,,,Yes,,
2025,"Badingilo & Boma, South Sudan",White-eared Kob,,,White-eared Kob 1862,Ceres,2207B1862,22-Mar-2025,7:24,,,,7.53192,31.66743,S093388,,,,,Deactivated,,,,24-Aug-2025,,,,,Yes,,
2025,"Badingilo & Boma, South Sudan",White-eared Kob,,,White-eared Kob 1586,Ceres,2207B1586,23-Mar-2025,8:01,,,,7.8975,31.30126,S093378,,,,,Deactivated,,Possibly natural mortality - Is in the same spot for 2 months ,,11-Apr-2026,6.128141,33.358204,11-Apr-2026,,Yes,,
2025,"Badingilo & Boma, South Sudan",White-eared Kob,,,White-eared Kob 1486,Ceres,2207B1486,24-Mar-2025,6:33,,,,7.70706,31.52138,S093502,,,,,Deactivated,,"Possibly poached, giving immobilities close to road",,13-Jun-2026,6.80132,32.032592,13-Jun-2026,,No - active,,
2025,"Badingilo & Boma, South Sudan",White-eared Kob,,,White-eared Kob 1939,Ceres,2207B1939,24-Mar-2025,7:49,,,,7.34653,31.59502,S093399,,,,,Deactivated,,"Didn't give fixes in 1,5 week",,24-Jun-2026,6.938574,31.927536,24-Jun-2026,,Yes,,
2025,"Badingilo & Boma, South Sudan",White-eared Kob,,,White-eared Kob 1560,Ceres,2207B1560,28-Mar-2025,8:32,,,,7.00326,31.58122,S093504,,,,,Deactivated,,,,22-Apr-2025,,,,,Yes,,
2025,"Badingilo & Boma, South Sudan",Tiang,Male,,Tiang 9537,AWT,9537,24-Mar-2025,7:37,148.170,148.170,,7.38048,31.59616,,,,,,Deactivated,y,Immobile on road from Bor to Gadiang,,7-Jul-2026,6.77703,31.709587,7-Jul-2026,,No - active,,WEK collar
2025,"Badingilo & Boma, South Sudan",Tiang,Male,,Tiang 9565,AWT,9565,3-Dec-2025,6:47,149.190,149.190,,6.512194,31.901826,S093329,,,,,Deactivated,,Poached,,30-Aug-2025,6.195467,31.948414,4-Sep-2025,,Yes,Y,
2025,"Badingilo & Boma, South Sudan",Tiang,Male,,Tiang 9567,AWT,9567,3-Nov-2025,8:19,149.280,149.279,,6.201136,32.060607,S093495,,,,,Deactivated,,Poached,,1-Mar-2026,5.887516,32.009745,1-Mar-2026,,Yes,,
2025,"Badingilo & Boma, South Sudan",Tiang,Male,,Tiang 9568,AWT,9568,3-Nov-2025,6:35,149.300,149.300,,6.365797,31.967991,S093489,,,,,Deactivated,,Immobility south of Gadiang - poached,,10-Jul-2026,6.808484,31.804395,10-Jul-2026,,Yes,,
2025,"Badingilo & Boma, South Sudan",Tiang,Male,,Tiang 9569,AWT,9569,22-Mar-2025,6:32,149.410,149.410,,7.46732,31.61548,S093434,,,,,Active,,,,,,,,,No - active,,
2025,"Badingilo & Boma, South Sudan",Tiang,Female,,Tiang 9570,AWT,9570,24-Mar-2025,6:11,149.580,149.580,,7.6982,31.47497,S093485,,,,,Active,,,,,,,,,No - active,,
2025,"Badingilo & Boma, South Sudan",Tiang,Female,,Tiang 9571,AWT,9571,3-Dec-2025,8:16,149.610,149.610,,6.751548,31.756325,S093477,,,,,Deactivated,,Immobile on road from Gadiang to Akobo,,10-Jul-2026,7.17149,31.751186,10-Jul-2026,,No - active,,Female collar
2025,"Badingilo & Boma, South Sudan",Tiang,Female,,Tiang 9572,AWT,9572,3-Dec-2025,6:06,149.660,149.660,,6.439152,31.755756,S093520,,,,,Active,,,,,,,,,No - active,,
2025,"Badingilo & Boma, South Sudan",Tiang,Female,,Tiang 9573,AWT,9573,3-Dec-2025,7:26,149.690,149.690,,6.639633,31.839433,S093459,,,,,Active,,,,,,,,,No - active,,
2025,"Badingilo & Boma, South Sudan",Tiang,Female,,Tiang 9574,AWT,9574,28-Mar-2025,7:38,149.710,149.710,,6.91614,31.59607,S093461,,,,,Active,,,,,,,,,No - active,,
2025,"Badingilo & Boma, South Sudan",Tiang,Female,,Tiang 9575,AWT,9575,27-Mar-2025,6:49,149.750,149.750,,5.69919,32.04311,S093369,,,,,Active,,,,,,,,,No - active,,
2025,"Badingilo & Boma, South Sudan",Tiang,Female,,Tiang 9576,AWT,9576,28-Mar-2025,8:44,149.790,149.790,,6.9396,31.59473,S093540,,,,,Deactivated,,Poached,,30-Jun-2025,6.792607,31.613257,8-Aug-2025,,Yes,,
2025,"Badingilo & Boma, South Sudan",Tiang,Female,,Tiang 9577,AWT,9577,28-Mar-2025,8:18,149.810,149.810,,7.07942,31.53306,S093532,,,,,Active,,,,,,,,,No - active,,
2025,"Badingilo & Boma, South Sudan",Tiang,Female,,Tiang 9578,AWT,9578,28-Mar-2025,6:55,149.830,149.830,,6.57323,31.58379,S093415,,,,,Deactivated,,Poached,,,6.792607,31.613257,8-Aug-2025,,Yes,,
2025,"Badingilo & Boma, South Sudan",Tiang,Female,,Tiang 9579,AWT,9579,27-Mar-2025,8:12,149.870,149.870,,5.89303,32.01714,S093456,,,,,Active,,,,,,,,,No - active,,
2025,"Badingilo & Boma, South Sudan",Tiang,Female,8143_2,Tiang 8143,AWT,8143,28-Mar-2025,9:35,,,,6.63967,31.67835,S093470,,,,,Active,,,,,,,,,No - active,,Recovered Tiang collar
2025,"Badingilo & Boma, South Sudan",Tiang,,1373_2,Tiang 1373,Ceres,1373(2207B1373),22-Mar-2025,6:45,,,,7.45663,31.61193,S093391,,,,,Deactivated,,Doesn't give new fix for more than 2 weeks,,14-Jul-2026,6.937264,32.031519,14-Jul-2026,,No - active,,
2025,"Badingilo & Boma, South Sudan",Tiang,,,Tiang 1473,Ceres,1473(2207B1473),22-Mar-2025,7:07,,,,7.4629,31.66826,S093358,,,,,Deactivated,,Didn't give fixes in a month,,18-Sep-2025,6.25886,31.896594,,,Yes,y,
2025,"Badingilo & Boma, South Sudan",Tiang,,,Tiang 1871,Ceres,1871(2207B1871),24-Mar-2025,6:49,,,,7.66793,31.57027,S093384,,,,,Deactivated,,,,18-Apr-2025,6.837079525,32.270408,,,Yes,,
2025,"Badingilo & Boma, South Sudan",Tiang,,,Tiang 0003,Ceres,0003(2205B0003),24-Mar-2025,7:10,,,,7.47753,31.65118,S093488,,,,,Deactivated,,Poached - tag found in Bor,,,,,,,Yes,,
2025,"Badingilo & Boma, South Sudan",Tiang,,,Tiang 0335,Ceres,0335(2205B0335),27-Mar-2025,6:35,,,,5.68401,32.05898,S093497,,,,,Deactivated,,Stopped giving fixes a month ago,,,5.448338,32.66834,,,Yes,Yes,
2025,"Badingilo & Boma, South Sudan",Tiang,,,Tiang 1613,Ceres,1613(2207B1613),27-Mar-2025,7:01,,,,5.63301,32.12238,S093436,,,,,Deactivated,,,,13-Oct-2025,7.770951,32.400913,,,Yes,Yes,
2025,"Badingilo & Boma, South Sudan",Tiang,,,Tiang 1694,Ceres,1694(2207B1694),27-Mar-2025,7:14,,,,5.66427,32.04864,S093480,,,,,Deactivated,,,,28-Jun-2025,5.681937933,32.303603,,,Yes,,
2025,"Badingilo & Boma, South Sudan",Tiang,,,Tiang 0533,Ceres,0533(2205B0533),27-Mar-2025,8:05,,,,5.90971,32.01736,S093407,,,,,Deactivated,,Possibly poached,,20-Jan-2026,6.582483,32.356668,20-Jan-2026,,No - active,,
2025,"Badingilo & Boma, South Sudan",Tiang,,,Tiang 1968,Ceres,1968(2207B1968),27-Mar-2025,8:26,,,,5.96367,32.00105,S093500,,,,,Deactivated,,,,19-Aug-2025,7.14887023,32.505884,,,Yes,,
2025,"Badingilo & Boma, South Sudan",Tiang,,,Tiang 1475,Ceres,1475(2207B1475),28-Mar-2025,9:50,,,,6.59647,31.68146,S093427,,,,,Deactivated,,,,22-Oct-2025,6.860304,32.135439,,,Yes,Yes,
2025,"Badingilo & Boma, South Sudan",Tiang,,,Tiang 1906,Ceres,1906(2207B1906),28-Mar-2025,11:14,,,,6.28423,31.96668,S093505,,,,,Deactivated,,Possibly poached,,10-Apr-2026,7.847897,32.545259,10-Apr-2026,,Yes,yes,
2025,"Badingilo & Boma, South Sudan",Tiang,,,Tiang 1993,Ceres,1993(2207B1993),28-Mar-2025,11:28,,,,6.20053,31.99584,,,,,,Deactivated,,Immobile on road from Gadiang to Akobo,,12-Jul-2026,7.178063,31.802394,12-Jul-2026,,No - active,,
2025,"Badingilo & Boma, South Sudan",Bohor Reedbuck,Male,,Bohor Reedbuck 9581,AWT,9581,3-Nov-2025,8:03,150.130,150.130,,6.285282,32.009697,S093344,,,,,Deactivated,,Possibly poached,,2-Jun-2026,6.147318,32.089439,2-Jun-2026,,No- active,,
2025,"Badingilo & Boma, South Sudan",Bohor Reedbuck,Male,,Bohor Reedbuck 9585,AWT,9585,14-Mar-2025,8:18,150.360,150.360,,5.26514,32.49556,S093389,,,,,Deactivated,,Is in the same spot for already 50 days,,5-Jan-2026,4.869199,32.971325,5-Jan-2026,,Yes,Yes,
2025,"Badingilo & Boma, South Sudan",Bohor Reedbuck,Female,,Bohor Reedbuck 9586,AWT,9586,3-Nov-2025,8:58,150.380,150.380,,6.125228,32.094828,S093368,,,,,Active,,,,,,,,,No- active,,
2025,"Badingilo & Boma, South Sudan",Bohor Reedbuck,Female,9587_1,Bohor Reedbuck 9587*,AWT,9587,3-Oct-2025,8:35,150.500,150.500,,5.0965,32.27911,S093418,,,,,Deactivated,,,,,,,,,,,"Animal mortality 12/3/2025, collar recovered, predated by lions. Fit for redeploy"
2025,"Badingilo & Boma, South Sudan",Bohor Reedbuck,Female,9587_2,Bohor Reedbuck 9587,AWT,9587,28-Mar-2025,11:48,150.500,150.500,,5.95594,32.0166,S093512,,,,,Deactivated,,Possible natural mortality,,,5.956737,32.033767,8-Aug-2025,,Yes,Y,
2025,"Badingilo & Boma, South Sudan",Bohor Reedbuck,Female,,Bohor Reedbuck 9588,AWT,9588,27-Mar-2025,7:42,150.590,150.587,,5.77616,31.97304,S093442,,,,,Active,,,,,,,,,No- active,,
2025,"Badingilo & Boma, South Sudan",Bohor Reedbuck,Female,,Bohor Reedbuck 9589,AWT,9589,3-Oct-2025,7:47,150.600,150.600,,5.19972,32.24698,S093516,,,,,Active,,,,,,,,,No- active,,
2025,"Badingilo & Boma, South Sudan",Bohor Reedbuck,Female,,Bohor Reedbuck 9590,AWT,9590,14-Mar-2025,7:13,150.630,150.630,,5.23772,32.60218,S093400,,,,,Deactivated,,Possible natural mortality,,,5.225209,32.902395,8-Aug-2025,,Yes,Y,
2025,"Badingilo & Boma, South Sudan",Bohor Reedbuck,Female,,Bohor Reedbuck 9591,AWT,9591,3-Oct-2025,7:15,150.670,150.670,,5.34089,32.02828,S093422,,,,,Deactivated,,Possible natural mortality,,,5.267578,32.265169,8-Aug-2025,,Yes,Y,
2025,"Badingilo & Boma, South Sudan",Bohor Reedbuck,Female,8113_2,Bohor Reedbuck 8113,AWT,8113,16-Mar-2025,6:59,,,,5.46034,32.27545,S093405,,,,,Deactivated,,Possible natural mortality,,28-Nov-2025,5.3767,32.898862,28-Nov-2025,,Yes,,Recovered WEK collar
2025,"Badingilo & Boma, South Sudan",Bohor Reedbuck,Female,8102_2,Bohor Reedbuck 8102,AWT,8102,3-Oct-2025,6:53,,,,5.463,32.00749,S093416,,,,,Deactivated,,Natural mortality? Checked from airplane but didn;t see anything,,28-Nov-2025,5.484817,32.773857,28-Nov-2025,,Yes,,Recovered WEK collar
2025,"Badingilo & Boma, South Sudan",Mongalla Gazelle,Male,,Mongalla Gazelle 9592,AWT,9592,14-Mar-2025,7:39,150.700,,,5.20445,32.591,S093476,,,,,Deactivated,,Is in the same spot for already 50 days,,6-Jan-2026,5.17985,33.409451,6-Jan-2026,,Yes,Yes,
2025,"Badingilo & Boma, South Sudan",Mongalla Gazelle,Male,,Mongalla Gazelle 9593,AWT,9593,15-Mar-2025,9:46,150.740,150.740,,5.40483,32.30601,S093511,,,,,Active,,,,,,,,,No- active,,
2025,"Badingilo & Boma, South Sudan",Mongalla Gazelle,Male,,Mongalla Gazelle 9594,AWT,9594,3-Oct-2025,8:13,150.770,150.770,,5.20698,32.36397,S093491,,,,,Active,,,,,,,,,No- active,,
2025,"Badingilo & Boma, South Sudan",Mongalla Gazelle,Male,,Mongalla Gazelle 9595,AWT,9595,3-Aug-2025,8:07,150.800,150.800,,6.149686,33.834632,S093487,,,,,Deactivated,,Is in the same spot for 2 months,,17-Dec-2025,5.751928,34.243578,,,Yes,Yes,
2025,"Badingilo & Boma, South Sudan",Mongalla Gazelle,Male,9596_1,Mongalla Gazelle 9596*,AWT,9596,3-Aug-2025,7:52,150.830,150.829,,6.209351,33.88564,S093432,,,,,Deactivated,,is in the same spot for 2 months,,14-Dec-2025,5.570926,33.57821,,,Yes,Yes,"Animal mortality 12/3/2025, collar recovered chewed by hyaena. Fit for redeploy"
2025,"Badingilo & Boma, South Sudan",Mongalla Gazelle,Male,9596_2,Mongalla Gazelle 9596,AWT,9596,28-Mar-2025,11:04,150.830,150.829,,6.31,31.96086,S093492,,,,,Deactivated,,Possibly poached,,,5.570923,5.570923,28-Feb-2026,,Yes,,
2025,"Badingilo & Boma, South Sudan",Mongalla Gazelle,Male,,Mongalla Gazelle 9597,AWT,9597,16-Mar-2025,7:24,150.850,150.85,,5.46336,32.2501,S093438,,,,,Deactivated,,Natural mortality?,,,5.374031,32.198696,4-Sep-2025,,Yes,,
2025,"Badingilo & Boma, South Sudan",Mongalla Gazelle,Female,,Mongalla Gazelle 9598,AWT,9598,3-Dec-2025,6:25,150.880,150.879,,6.455773,31.770292,S093523,,,,,Deactivated,,Possibly poached,,1-Jun-2026,6.386565,32.484502,1-Jun-2026,,No- active,,
2025,"Badingilo & Boma, South Sudan",Mongalla Gazelle,Female,,Mongalla Gazelle 9599,AWT,9599,3-Dec-2025,7:09,150.900,150.900,,6.50349,31.928796,S093352,,,,,Active,,,,,,,,,No- active,,
2025,"Badingilo & Boma, South Sudan",Mongalla Gazelle,Female,,Mongalla Gazelle 9556,AWT,9556,3-Nov-2025,8:46,148.870,148.872,,6.147793,32.096017,S093439,,,,,Deactivated,,Natural mortality?,,,5.880162,32.958325,4-Sep-2025,,Yes,,WEK collar
2025,"Badingilo & Boma, South Sudan",Mongalla Gazelle,Female,,Mongalla Gazelle 9601,AWT,9601,27-Mar-2025,7:28,150.940,150.94,,5.76404,31.9831,S093517,,,,,Deactivated,,Natural mortality?,,,5.458143,33.156422,4-Sep-2025,,Yes,,
2025,"Badingilo & Boma, South Sudan",Mongalla Gazelle,Female,,Mongalla Gazelle 9602,AWT,9602,3-Nov-2025,6:52,150.960,150.960,,6.353141,31.965235,S093546,,,,,Deactivated,,Possibly poached,,2-Mar-2026,6.214085,32.14068,2-Mar-2026,,Yes,,
2025,"Badingilo & Boma, South Sudan",Mongalla Gazelle,Female,,Mongalla Gazelle 9603,AWT,9603,3-Dec-2025,7:44,150.980,150.980,,6.670144,31.851358,S093377,,,,,Deactivated,,Possibly poached,,14-Jan-2026,6.347097,32.303544,14-Jan-2026,,Yes,,
2025,"Badingilo & Boma, South Sudan",Nile Lechwe,Male,,Nile Lechwe 9563,AWT,9563,22-Mar-2025,8:19,149.130,149.130,,7.62483,31.30016,S093525,,,,,Deactivated,,Possibly poached,,,7.63392,31.273699,8-Aug-2025,,Yes,Y,Tiang collar
2025,"Badingilo & Boma, South Sudan",Nile Lechwe,Male,,Nile Lechwe 9560,AWT,9560,23-Mar-2025,8:31,149.030,149.030,,7.66951,31.28342,S093357,,,,,Deactivated,,Possibly poached,,,7.978298,31.219707,8-Aug-2025,,Yes,Y,Tiang collar
2025,"Badingilo & Boma, South Sudan",Nile Lechwe,,,Nile Lechwe 9560,Ceres,2207B1396,,,,,,,,,,,,,Deactivated,,Possibly poached,,,7.978286,31.219719,8-Aug-2025,,Yes,,
2025,"Badingilo & Boma, South Sudan",Nile Lechwe,Male,,Nile Lechwe 9564,AWT,9564,23-Mar-2025,8:45,149.160,149.160,,7.66744,31.2742,S093479,,,,,Deactivated,,"Inactive for 2 weeks, possibly poached",,9-Jun-2026,7.685411,31.275217,9-Jan-2026,,yes,,Tiang collar
2025,"Badingilo & Boma, South Sudan",Nile Lechwe,Male,,Nile Lechwe 9580,AWT,9580,24-Mar-2025,8:25,150.020,150.018,,7.4919,31.24331,S093387,,,,,Deactivated,,Possibly poached,,,7.496656,31.232744,8-Aug-2025,,Yes,Y,Reedbuck collar
2025,"Badingilo & Boma, South Sudan",Nile Lechwe,Male,,Nile Lechwe 9562,AWT,9562,24-Mar-2025,8:38,149.100,149.100,,7.52898,31.26887,S093543,,,,,Deactivated,,Possibly poached,,,7.905365,31.273634,4-Sep-2025,,Yes,,Tiang collar
2025,"Badingilo & Boma, South Sudan",Nile Lechwe,,,Nile Lechwe 9561,,9561,24-Mar-2025,8:57,149.080,149.080,,7.58339,31.27744,S093351,,,,,Deactivated,,Poached,,22-Jan-2026,7.685411,31.275217,22-Jan-2026,,Yes,,Tiang collar
2025,"Badingilo & Boma, South Sudan",Nile Lechwe,,,Nile Lechwe 9561,Ceres,2205B0521,24-Mar-2025,,,,,,,,,,,,Deactivated,,Poached,,,,,,,Yes,,
2025,"Badingilo & Boma, South Sudan",Nile Lechwe,Male,,Nile Lechwe 9566,AWT,9566,24-Mar-2025,9:09,149.200,149.200,,7.61375,31.29544,S093350,,,,,Deactivated,,Poached - ended up north of Bor,,,6.73446,31.458589,28-Nov-2025,,Yes,Yes,Tiang collar
2025,"Badingilo & Boma, South Sudan",Nile Lechwe,Male,,Nile Lechwe 9582,AWT,9582,24-Mar-2025,10:17,150.150,150.149,,7.61176,31.25869,S093471,,,,,Deactivated,,Possibly poached,,,7.550743,31.267682,8-Aug-2025,,Yes,Y,Reedbuck collar
2025,"Badingilo & Boma, South Sudan",Nile Lechwe,Male,,Nile Lechwe 9584,AWT,9584,28-Mar-2025,7:22,150.250,150.250,,6.8426,31.57444,S093426,,,,,Deactivated,,Possibly poached,,,6.96564,31.563807,8-Aug-2025,,Yes,Y,Reedbuck collar
2025,"Badingilo & Boma, South Sudan",Nile Lechwe,Male,,Nile Lechwe 9583,AWT,9583,28-Mar-2025,9:07,150.170,150.170,,6.84434,31.55762,S093482,,,,,Deactivated,,Possibly poached,,,7.013998,31.551334,8-Aug-2025,,Yes,Y,Reedbuck collar
2025,"Badingilo & Boma, South Sudan",Cheetah,Male,,Not in Earth Ranger,AWT,9604,,,148.59,148.59,,,,,,,,,,,,,,,,,,,,Undeployed
2025,"Badingilo & Boma, South Sudan",Cheetah,Male,,Not in Earth Ranger,AWT,9605,,,148.67,148.67,,,,,,,,,,,,,,,,,,,,Undeployed
2025,"Badingilo & Boma, South Sudan",Cheetah,Female,,Not in Earth Ranger,AWT,9606,,,148.73,148.73,,,,,,,,,,,,,,,,,,,,Undeployed
2025,"Badingilo & Boma, South Sudan",Cheetah,Female,,Not in Earth Ranger,AWT,9607,,,148.799,148.799,,,,,,,,,,,,,,,,,,,,Undeployed
2025,"Badingilo & Boma, South Sudan",Lion,Male,,Lion 9608,AWT,9608,30-Mar-2025,9:35,149.130,149.13,,5.1858,32.37305,S093554,,,,,Deactivated,,,,,,,,,Yes,,Replaced collar 1378. Drop off 177 set for 07/10/2028 06:00. With 2 cubs
2025,"Badingilo & Boma, South Sudan",Lion,Male,,Lion 9609(not in er),AWT,9609,,,149.160,149.159,,,,,,,,,,,,,,,,,,,,Undeployed. Drop off 178 set for 10/06/2028 05:00. 
2025,"Badingilo & Boma, South Sudan",Lion,Female,,Lion 9610,AWT,9610,21-Mar-2025,7:17,149.180,149.18,,7.69689,33.32215,S093469,,,,,Active,,,,,,,,,No - active,,Drop off 179 set for 10/06/2025 05:00. Hip height 92cm. Shoulder height 88cm. Body length  155cm (not exact)
2025,"Badingilo & Boma, South Sudan",Lion,,,Lion 9611,AWT,9611,30-Mar-2025,6:08,150.030,150.028,,5.18484,32.29418,S093421,,,,,Deactivated,,Presumed to be killed by herders. No carcass but human activity in area. ,,11-May-2026,5.471082,32.42501,11-May-2026,,Yes,Yes,Drop off 180 set for 10/06/2028 05:00. With 2 larger cubs
2025,"Badingilo & Boma, South Sudan",Lion ,,,Lion 9611,Ceres,2207B1882,30-Mar-2025,,,,,,,,,,,,Deactivated,,,,,,,,,,,
2025,"Badingilo & Boma, South Sudan",Buffalo,Male,,Buffalo 9612,AWT,9612,3-Sep-2025,7:20,148.010,148.010,,7.457493,33.943642,S093440,,,,,Deactivated,,Possibly poached,,,7.475685,33.916074,8-Aug-2025,,Yes,,
2025,"Badingilo & Boma, South Sudan",Buffalo,Male,,Buffalo 9613,AWT,9613,20-Mar-2025,6:57,148.030,148.030,,7.68258,33.66537,S093529,,,,,Deactivated,,Possibly poached,,,7.603139,33.696388,8-Aug-2025,,Yes,,
2025,"Badingilo & Boma, South Sudan",Buffalo,Female,,Buffalo 9614,AWT,9614,21-Mar-2025,6:11,148.060,148.060,,8.2337,33.14529,S093402,,,,,Deactivated,,Possibly poached,,,8.171668,33.066863,8-Aug-2025,,Yes,,
2025,"Badingilo & Boma, South Sudan",Buffalo,Female,,Buffalo 9615,AWT,9615,3-Sep-2025,7:57,148.100,148.100,,7.575214,33.778386,S093453,,,,,Active,,,,,,,,,No - active,,
2025,"Badingilo & Boma, South Sudan",Elephant,,,Elephant 9616,AWT,9616,19-Mar-2025,8:17,149.090,149.090,,8.62542,32.5322,N/A,,,,,Deactivated,,Collar likely fell off. ,,,9.087822,31.958767,28-Nov-2025,,Yes,No,
2025,"Badingilo & Boma, South Sudan",Elephant,,,Elephant 9617,AWT,9617,19-Mar-2025,7:13,149.210,149.210,,8.71311,32.48191,N/A,,,,,Active,,,,,,,,,No- active,,
2025,"Badingilo & Boma, South Sudan",Elephant,,,Elephant 9618,AWT,9618,19-Mar-2025,6:30,149.940,149.940,,8.65848,32.53245,N/A,,,,,Deactivated,,"No fix in 2 weeks, in same spot for 30 days - possibly fell off or poached",,4-May-2026,9.115911,32.097985,4-May-2026,Yes,Yes,,
2025,"Badingilo & Boma, South Sudan",Giraffe,,,Giraffe 1724(GCF01247_1724),GSat,36035822,14-Mar-2025,9:24,,,,5.16614,32.22364,N/A,,,,,Deactivated,,Went offline ,,17-Jun-2026,5.450843,32.570799,17-Jun-2026,,No- active,,
2025,"Badingilo & Boma, South Sudan",Giraffe,,,,SpoorTrack,1724,,,,,,,,,,,,,Deactivated,,Went offline ,,,5.450843,32.570799,,,No- active,,
2025,"Badingilo & Boma, South Sudan",Giraffe,,,Giraffe 1722(GCF01228_1722),GSat,33592742,15-Mar-2025,6:36,,,,5.02319,32.29094,S093474,,,,,Deactivated,,Likely fell off,,,,,,,Yes,,
2025,"Badingilo & Boma, South Sudan",Giraffe,,,,SpoorTrack,1722,,,,,,,,,,,,,Deactivated,,"Inactive and last fix 1 week ago, but to recheck",,,5.261235,32.787092,,,Yes,Yes,
2025,"Badingilo & Boma, South Sudan",Giraffe,,,Giraffe 1709(GCF01229_1709),GSat,36046324,15-Mar-2025,7:39,,,,5.04853,32.11567,S093538,,,,,Deactivated,,"Gave last fix 4 weeks ago,  natural morality?",,25-Apr-2026,5.107155,32.07473,25-Apr-2026,,Yes,,
2025,"Badingilo & Boma, South Sudan",Giraffe,,,,SpoorTrack,1709,,,,,,,,,,,,,Deactivated,,Gave last fix 4 weeks ago,,,5.085815,32.175822,,,Yes,,
2025,"Badingilo & Boma, South Sudan",Giraffe,,,Giraffe 1691(GCF01230_1691),GSat,36051340,15-Mar-2025,8:04,,,,5.07645,32.1263,S093412,,,,,Deactivated,,,,,7.50945,33.618679,,,Yes,,
2025,"Badingilo & Boma, South Sudan",Giraffe,,,,SpoorTrack,1691,,,,,,,,,,,,,Deactivated,,Maybe poached. Went inactive 2 days apart from another individual - they were 1.5km apart. ,,,7.50945,33.618679,,,Yes,Yes,
2025,"Badingilo & Boma, South Sudan",Giraffe,,,Giraffe 1738(GCF01231_1738),GSat,36034767,15-Mar-2025,9:04,,,,5.37666,32.3268,S093364,,,,,Active,,Fell off,,,,,,,,,
2025,"Badingilo & Boma, South Sudan",Giraffe,,,,SpoorTrack,1738,,,,,,,,,,,,,Active,,,,,,,,,No- active,,
2025,"Badingilo & Boma, South Sudan",Giraffe,,,Giraffe 1735(GCF01232_1735),GSat,36047181,15-Mar-2025,11:28,,,,5.27921,32.21137,S093349,,,,,Deactivated,,Not reporting for 5 weeks,,12-Apr-2026,5.250268,32.298093,12-Apr-2026,,Yes,,
2025,"Badingilo & Boma, South Sudan",Giraffe,,,,SpoorTrack,1735,,,,,,,,,,,,,Deactivated,,Not reporting for 5 weeks,,,5.250268,32.298093,,,Yes,,
